분류-대-공정,분류-대-공정,분류-중-재료,분류-중-재료,분류-소-객체유형,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,,LA122,LA122-낙엽교목수(활엽수) 자작나무,,,,LA122-낙엽교목수(활엽수) 자작나무 ,CDK12010N000,,E985,
,,,,,,LA122,LA122-낙엽교목수(활엽수) 졸참나무,○,,,LA122-낙엽교목수(활엽수) 졸참나무 ,CDK12010N000,,E985,
,,,,,,LA122,LA122-낙엽교목수(활엽수) 중국단풍,,,,LA122-낙엽교목수(활엽수) 중국단풍 ,CDK12010N000,,E985,
,,,,,,LA122,LA122-낙엽교목수(활엽수) 쪽동백,,,,LA122-낙엽교목수(활엽수) 쪽동백 ,CDK12010N000,,E985,
,,,,,,LA122,LA122-낙엽교목수(활엽수) 참나무,,,,LA122-낙엽교목수(활엽수) 참나무 ,CDK12010N000,,E985,
,,,,,,LA122,LA122-낙엽교목수(활엽수) 참죽나무,,,,LA122-낙엽교목수(활엽수) 참죽나무 ,CDK12010N000,,E985,
,,,,,,LA122,LA122-낙엽교목수(활엽수) 채진목,,,,LA122-낙엽교목수(활엽수) 채진목 ,CDK12010N000,,E985,
,,,,,,LA122,LA122-낙엽교목수(활엽수) 청단풍,○,,,LA122-낙엽교목수(활엽수) 청단풍 ,CDK12010N000,,E985,
,,,,,,LA122,LA122-낙엽교목수(활엽수) 층층나무,,,,LA122-낙엽교목수(활엽수) 층층나무 ,CDK12010N000,,E985,
,,,,,,LA122,LA122-낙엽교목수(활엽수) 칠엽수,,,,LA122-낙엽교목수(활엽수) 칠엽수 ,CDK12010N000,,E985,
,,,,,,LA122,LA122-낙엽교목수(활엽수) 튜립나무,,,,LA122-낙엽교목수(활엽수) 튜립나무 ,CDK12010N000,,E985,
,,,,,,LA122,LA122-낙엽교목수(활엽수) 팥배나무,○,,,LA122-낙엽교목수(활엽수) 팥배나무 ,CDK12010N000,,E985,
,,,,,,LA122,LA122-낙엽교목수(활엽수) 팽나무,,,,LA122-낙엽교목수(활엽수) 팽나무 ,CDK12010N000,,E985,
,,,,,,LA122,LA122-낙엽교목수(활엽수) 피나무,,,,LA122-낙엽교목수(활엽수) 피나무 ,CDK12010N000,,E985,
,,,,,,LA122,LA122-낙엽교목수(활엽수) 허니아카시아,,,,LA122-낙엽교목수(활엽수) 허니아카시아 ,CDK12010N000,,E985,
,,,,,,LA122,LA122-낙엽교목수(활엽수) 헛개나무,,,,LA122-낙엽교목수(활엽수) 헛개나무 ,CDK12010N000,,E985,
,,,,,,LA122,LA122-낙엽교목수(활엽수) 호도나무,,,,LA122-낙엽교목수(활엽수) 호도나무 ,CDK12010N000,,E985,
,,,,,,LA122,LA122-낙엽교목수(활엽수) 홍단풍,,,,LA122-낙엽교목수(활엽수) 홍단풍 ,CDK12010N000,,E985,
,,,,,,LA122,LA122-낙엽교목수(활엽수) 황벽나무,○,,,LA122-낙엽교목수(활엽수) 황벽나무 ,CDK12010N000,,E985,
,,,,,,LA122,LA122-낙엽교목수(활엽수) 회화나무,,,,LA122-낙엽교목수(활엽수) 회화나무 ,CDK12010N000,,E985,
,,,,,,LA122,LA122-낙엽교목수(활엽수) 흑호도나무,,,,LA122-낙엽교목수(활엽수) 흑호도나무 ,CDK12010N000,,E985,
,,130.0,상록관목수,,,,,,,,,CDK22,,E985,
,,,,131.0,상록관목수(침엽수),LA131,LA131-상록관목수(침엽수),,,,LA131-상록관목수(침엽수) ,CDK22000010S,,E985,
,,,,,,LA131,LA131-상록관목수(침엽수) 광나무,,,,LA131-상록관목수(침엽수) 광나무 ,CDK22000010S,,E985,
,,,,,,LA131,LA131-상록관목수(침엽수) 광나무(둥근형),,,,LA131-상록관목수(침엽수) 광나무(둥근형) ,CDK22000010S,,E985,
,,,,,,LA131,LA131-상록관목수(침엽수) 금목서,○,,,LA131-상록관목수(침엽수) 금목서 ,CDK22000010S,,E985,
,,,,,,LA131,LA131-상록관목수(침엽수) 꽝꽝나무,○,,,LA131-상록관목수(침엽수) 꽝꽝나무 ,CDK22000010S,,E985,
,,,,,,LA131,LA131-상록관목수(침엽수) 남천,○,,,LA131-상록관목수(침엽수) 남천 ,CDK22000010S,,E985,
,,,,,,LA131,LA131-상록관목수(침엽수) 눈주목,,,,LA131-상록관목수(침엽수) 눈주목 ,CDK22000010S,,E985,
,,,,,,LA131,LA131-상록관목수(침엽수) 눈향나무,○,,,LA131-상록관목수(침엽수) 눈향나무 ,CDK22000010S,,E985,
,,,,,,LA131,LA131-상록관목수(침엽수) 다정큼나무,○,,,LA131-상록관목수(침엽수) 다정큼나무 ,CDK22000010S,,E985,
,,,,,,LA131,LA131-상록관목수(침엽수) 돈나무,○,,,LA131-상록관목수(침엽수) 돈나무 ,CDK22000010S,,E985,
,,,,,,LA131,LA131-상록관목수(침엽수) 둥근일광편백,,,,LA131-상록관목수(침엽수) 둥근일광편백 ,CDK22000010S,,E985,
,,,,,,LA131,LA131-상록관목수(침엽수) 둥근향(옥향),,,,LA131-상록관목수(침엽수) 둥근향(옥향) ,CDK22000010S,,E985,
,,,,,,LA131,LA131-상록관목수(침엽수) 미국눈향,,,,LA131-상록관목수(침엽수) 미국눈향 ,CDK22000010S,,E985,
,,,,,,LA131,LA131-상록관목수(침엽수) 옥향,,,,LA131-상록관목수(침엽수) 옥향 ,CDK22000010S,,E985,
,,,,,,LA131,LA131-상록관목수(침엽수) 은목서,○,,,LA131-상록관목수(침엽수) 은목서 ,CDK22000010S,,E985,
,,,,,,LA131,LA131-상록관목수(침엽수) 줄사철,,,,LA131-상록관목수(침엽수) 줄사철 ,CDK22000010S,,E985,
,,,,,,LA131,LA131-상록관목수(침엽수) 치자나무,,,,LA131-상록관목수(침엽수) 치자나무 ,CDK22000010S,,E985,
,,,,,,LA131,LA131-상록관목수(침엽수) 파라칸사스,,,,LA131-상록관목수(침엽수) 파라칸사스 ,CDK22000010S,,E985,
,,,,,,LA131,LA131-상록관목수(침엽수) 팔손이나무,,,,LA131-상록관목수(침엽수) 팔손이나무 ,CDK22000010S,,E985,
,,,,,,LA131,LA131-상록관목수(침엽수) 함박꽃나무,○,,,LA131-상록관목수(침엽수) 함박꽃나무 ,CDK22000010S,,E985,
,,,,,,LA131,LA131-상록관목수(침엽수) 협죽도,,,,LA131-상록관목수(침엽수) 협죽도 ,CDK22000010S,,E985,
,,,,,,LA131,LA131-상록관목수(침엽수) 회양목,○,,,LA131-상록관목수(침엽수) 회양목 ,CDK22000010S,,E985,
,,,,132.0,상록관목수(활엽수),LA132,LA132-상록관목수(활엽수),,,,LA132-상록관목수(활엽수) ,CDK22000010S,,E985,
,,,,,,LA132,LA132-상록관목수(활엽수) 사철나무,,,,LA132-상록관목수(활엽수) 사철나무 ,CDK22000010S,,E985,
,,,,,,LA132,LA132-상록관목수(활엽수) 사철나무(둥근형),○,,,LA132-상록관목수(활엽수) 사철나무(둥근형) ,CDK22000010S,,E985,
,,140.0,낙엽관목수,,,,,,,,,CDK22,,E985,
,,,,141.0,낙엽관목수(활엽수),LA141,LA141-낙엽관목수(활엽수),,,,LA141-낙엽관목수(활엽수) ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 개나리,,,,LA141-낙엽관목수(활엽수) 개나리 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 개쉬땅나무,,,,LA141-낙엽관목수(활엽수) 개쉬땅나무 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 개야광나무,,,,LA141-낙엽관목수(활엽수) 개야광나무 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 갯버들,,,,LA141-낙엽관목수(활엽수) 갯버들 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 겹산철쭉,,,,LA141-낙엽관목수(활엽수) 겹산철쭉 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 겹철쭉,,,,LA141-낙엽관목수(활엽수) 겹철쭉 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 고광나무,,,,LA141-낙엽관목수(활엽수) 고광나무 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 낙상홍,○,,,LA141-낙엽관목수(활엽수) 낙상홍 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 눈섬개야광,,,,LA141-낙엽관목수(활엽수) 눈섬개야광 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 능소화,,,,LA141-낙엽관목수(활엽수) 능소화 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 단풍철쭉,○,,,LA141-낙엽관목수(활엽수) 단풍철쭉 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 당종려,,,,LA141-낙엽관목수(활엽수) 당종려 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 덜꿩나무,,,,LA141-낙엽관목수(활엽수) 덜꿩나무 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 덩굴장미,,,,LA141-낙엽관목수(활엽수) 덩굴장미 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 등나무,,,,LA141-낙엽관목수(활엽수) 등나무 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 뜰보리수,,,,LA141-낙엽관목수(활엽수) 뜰보리수 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 만리화,,,,LA141-낙엽관목수(활엽수) 만리화 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 말발도리,,,,LA141-낙엽관목수(활엽수) 말발도리 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 매자나무,○,,,LA141-낙엽관목수(활엽수) 매자나무 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 명자나무,,,,LA141-낙엽관목수(활엽수) 명자나무 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 모란,,,,LA141-낙엽관목수(활엽수) 모란 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 목수국,,,,LA141-낙엽관목수(활엽수) 목수국 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 무궁화,,,,LA141-낙엽관목수(활엽수) 무궁화 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 미선나무,,,,LA141-낙엽관목수(활엽수) 미선나무 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 박태기나무,,,,LA141-낙엽관목수(활엽수) 박태기나무 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 백철쭉,,,,LA141-낙엽관목수(활엽수) 백철쭉 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 병꽃나무,,,,LA141-낙엽관목수(활엽수) 병꽃나무 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 보리수,,,,LA141-낙엽관목수(활엽수) 보리수 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 부용,○,,,LA141-낙엽관목수(활엽수) 부용 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 불두화,,,,LA141-낙엽관목수(활엽수) 불두화 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 비목나무,○,,,LA141-낙엽관목수(활엽수) 비목나무 ,CDK22000010S,,E985,
,,,,,,LA141,LA141-낙엽관목수(활엽수) 산수국,○,,,LA141-낙엽관목수(활엽수) 산수국 ,CDK22000010S,,E985,
