분류-대-공정,분류-중-재료,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,124.0-원형강관 기둥,CL124,CL124-철골구조 원형강관 기둥,○,,,CL124-철골구조 원형강관 기둥 ,AEA330,,E22,
,,,,,○,,(21.7) 21.7x2.0,CL124-철골구조 원형강관 기둥 (21.7) 21.7x2.0,AEA330,,E22,
,,,,,○,,(27.2) 27.2x2.0,CL124-철골구조 원형강관 기둥 (27.2) 27.2x2.0,AEA330,,E22,
,,,,,○,,(27.2) 27.2x2.3,CL124-철골구조 원형강관 기둥 (27.2) 27.2x2.3,AEA330,,E22,
,,,,,○,,(34.0) 34.0x2.3,CL124-철골구조 원형강관 기둥 (34.0) 34.0x2.3,AEA330,,E22,
,,,,,○,,(42.7) 42.7x2.3,CL124-철골구조 원형강관 기둥 (42.7) 42.7x2.3,AEA330,,E22,
,,,,,○,,(42.7) 42.7x2.8,CL124-철골구조 원형강관 기둥 (42.7) 42.7x2.8,AEA330,,E22,
,,,,,○,,(48.6) 48.6x2.3,CL124-철골구조 원형강관 기둥 (48.6) 48.6x2.3,AEA330,,E22,
,,,,,○,,(48.6) 48.6x2.8,CL124-철골구조 원형강관 기둥 (48.6) 48.6x2.8,AEA330,,E22,
,,,,,○,,(48.6) 48.6x3.2,CL124-철골구조 원형강관 기둥 (48.6) 48.6x3.2,AEA330,,E22,
,,,,,○,,(60.5) 60.5x2.3,CL124-철골구조 원형강관 기둥 (60.5) 60.5x2.3,AEA330,,E22,
,,,,,○,,(60.5) 60.5x3.2,CL124-철골구조 원형강관 기둥 (60.5) 60.5x3.2,AEA330,,E22,
,,,,,○,,(60.5) 60.5x4.0,CL124-철골구조 원형강관 기둥 (60.5) 60.5x4.0,AEA330,,E22,
,,,,,○,,(76.3) 76.3x2.3,CL124-철골구조 원형강관 기둥 (76.3) 76.3x2.3,AEA330,,E22,
,,,,,○,,(76.3) 76.3x3.2,CL124-철골구조 원형강관 기둥 (76.3) 76.3x3.2,AEA330,,E22,
,,,,,○,,(76.3) 76.3x4.0,CL124-철골구조 원형강관 기둥 (76.3) 76.3x4.0,AEA330,,E22,
,,,,,○,,(89.1) 89.1x2.3,CL124-철골구조 원형강관 기둥 (89.1) 89.1x2.3,AEA330,,E22,
,,,,,○,,(89.1) 89.1x3.2,CL124-철골구조 원형강관 기둥 (89.1) 89.1x3.2,AEA330,,E22,
,,,,,○,,(89.1) 89.1x4.0,CL124-철골구조 원형강관 기둥 (89.1) 89.1x4.0,AEA330,,E22,
,,,,,○,,(101.6) 101.6x3.2,CL124-철골구조 원형강관 기둥 (101.6) 101.6x3.2,AEA330,,E22,
,,,,,○,,(101.6) 101.6x4.0,CL124-철골구조 원형강관 기둥 (101.6) 101.6x4.0,AEA330,,E22,
,,,,,○,,(101.6) 101.6x5.0,CL124-철골구조 원형강관 기둥 (101.6) 101.6x5.0,AEA330,,E22,
,,,,,○,,(114.3) 114.3x3.2,CL124-철골구조 원형강관 기둥 (114.3) 114.3x3.2,AEA330,,E22,
,,,,,○,,(114.3) 114.3x3.6,CL124-철골구조 원형강관 기둥 (114.3) 114.3x3.6,AEA330,,E22,
,,,,,○,,(114.3) 114.3x4.5,CL124-철골구조 원형강관 기둥 (114.3) 114.3x4.5,AEA330,,E22,
,,,,,○,,(114.3) 114.3x5.6,CL124-철골구조 원형강관 기둥 (114.3) 114.3x5.6,AEA330,,E22,
,,,,,○,,(139.8) 139.8x3.6,CL124-철골구조 원형강관 기둥 (139.8) 139.8x3.6,AEA330,,E22,
,,,,,○,,(139.8) 139.8x4.0,CL124-철골구조 원형강관 기둥 (139.8) 139.8x4.0,AEA330,,E22,
,,,,,○,,(139.8) 139.8x4.5,CL124-철골구조 원형강관 기둥 (139.8) 139.8x4.5,AEA330,,E22,
,,,,,○,,(139.8) 139.8x6.0,CL124-철골구조 원형강관 기둥 (139.8) 139.8x6.0,AEA330,,E22,
,,,,,○,,(165.2) 165.2x4.5,CL124-철골구조 원형강관 기둥 (165.2) 165.2x4.5,AEA330,,E22,
,,,,,○,,(165.2) 165.2x6.0,CL124-철골구조 원형강관 기둥 (165.2) 165.2x6.0,AEA330,,E22,
,,,,,○,,(165.2) 165.2x7.0,CL124-철골구조 원형강관 기둥 (165.2) 165.2x7.0,AEA330,,E22,
,,,,,○,,(190.2) 190.2x4.5,CL124-철골구조 원형강관 기둥 (190.2) 190.2x4.5,AEA330,,E22,
,,,,,○,,(190.2) 190.2x6.0,CL124-철골구조 원형강관 기둥 (190.2) 190.2x6.0,AEA330,,E22,
,,,,,○,,(190.2) 190.2x7.0,CL124-철골구조 원형강관 기둥 (190.2) 190.2x7.0,AEA330,,E22,
,,,,,○,,(216.3) 216.3x4.5,CL124-철골구조 원형강관 기둥 (216.3) 216.3x4.5,AEA330,,E22,
,,,,,○,,(216.3) 216.3x7.0,CL124-철골구조 원형강관 기둥 (216.3) 216.3x7.0,AEA330,,E22,
,,,,,○,,(216.3) 216.3x8.0,CL124-철골구조 원형강관 기둥 (216.3) 216.3x8.0,AEA330,,E22,
,,,,,○,,(267.4) 267.4x6.0,CL124-철골구조 원형강관 기둥 (267.4) 267.4x6.0,AEA330,,E22,
,,,,,○,,(267.4) 267.4x8.0,CL124-철골구조 원형강관 기둥 (267.4) 267.4x8.0,AEA330,,E22,
,,,,,○,,(267.4) 267.4x9.0,CL124-철골구조 원형강관 기둥 (267.4) 267.4x9.0,AEA330,,E22,
,,,,,○,,(318.5) 318.5x6.0,CL124-철골구조 원형강관 기둥 (318.5) 318.5x6.0,AEA330,,E22,
,,,,,○,,(318.5) 318.5x8.0,CL124-철골구조 원형강관 기둥 (318.5) 318.5x8.0,AEA330,,E22,
,,,,,○,,(318.5) 318.5x9.0,CL124-철골구조 원형강관 기둥 (318.5) 318.5x9.0,AEA330,,E22,
,,,,,○,,(355.6) 355.6x6.3,CL124-철골구조 원형강관 기둥 (355.6) 355.6x6.3,AEA330,,E22,
,,,,,○,,(355.6) 355.6x9.0,CL124-철골구조 원형강관 기둥 (355.6) 355.6x9.0,AEA330,,E22,
,,,,,○,,(355.6) 355.6x12.0,CL124-철골구조 원형강관 기둥 (355.6) 355.6x12.0,AEA330,,E22,
,,,,,○,,(406.4) 406.4x9.0,CL124-철골구조 원형강관 기둥 (406.4) 406.4x9.0,AEA330,,E22,
,,,,,○,,(406.4) 406.4x12.0,CL124-철골구조 원형강관 기둥 (406.4) 406.4x12.0,AEA330,,E22,
,,,,,○,,(406.4) 406.4x16.0,CL124-철골구조 원형강관 기둥 (406.4) 406.4x16.0,AEA330,,E22,
,,,,,○,,(457.2) 457.2x9.0,CL124-철골구조 원형강관 기둥 (457.2) 457.2x9.0,AEA330,,E22,
,,,,,○,,(457.2) 457.2x12.0,CL124-철골구조 원형강관 기둥 (457.2) 457.2x12.0,AEA330,,E22,
,,,,,○,,(457.2) 457.2x16.0,CL124-철골구조 원형강관 기둥 (457.2) 457.2x16.0,AEA330,,E22,
,,,,,○,,(508.0) 508.0x9.0,CL124-철골구조 원형강관 기둥 (508.0) 508.0x9.0,AEA330,,E22,
,,,,,○,,(508.0) 508.0x12.0,CL124-철골구조 원형강관 기둥 (508.0) 508.0x12.0,AEA330,,E22,
,,,,,○,,(508.0) 508.0x16.0,CL124-철골구조 원형강관 기둥 (508.0) 508.0x16.0,AEA330,,E22,
,,,,,○,,(558.8) 558.8x9.0,CL124-철골구조 원형강관 기둥 (558.8) 558.8x9.0,AEA330,,E22,
,,,,,○,,(558.8) 558.8x12.0,CL124-철골구조 원형강관 기둥 (558.8) 558.8x12.0,AEA330,,E22,
,,,,,○,,(558.8) 558.8x16.0,CL124-철골구조 원형강관 기둥 (558.8) 558.8x16.0,AEA330,,E22,
,,,,,○,,(609.6) 609.6x9.0,CL124-철골구조 원형강관 기둥 (609.6) 609.6x9.0,AEA330,,E22,
,,,,,○,,(609.6) 609.6x12.0,CL124-철골구조 원형강관 기둥 (609.6) 609.6x12.0,AEA330,,E22,
,,,,,○,,(609.6) 609.6x14.0,CL124-철골구조 원형강관 기둥 (609.6) 609.6x14.0,AEA330,,E22,
,,,,,○,,(609.6) 609.6x16.0,CL124-철골구조 원형강관 기둥 (609.6) 609.6x16.0,AEA330,,E22,
,,,,,○,,(711.2) 711.2x9.0,CL124-철골구조 원형강관 기둥 (711.2) 711.2x9.0,AEA330,,E22,
,,,,,○,,(711.2) 711.2x12.0,CL124-철골구조 원형강관 기둥 (711.2) 711.2x12.0,AEA330,,E22,
,,,,,○,,(711.2) 711.2x14.0,CL124-철골구조 원형강관 기둥 (711.2) 711.2x14.0,AEA330,,E22,
,,,,,○,,(711.2) 711.2x16.0,CL124-철골구조 원형강관 기둥 (711.2) 711.2x16.0,AEA330,,E22,
,,,,,○,,(812.8) 812.8x9.0,CL124-철골구조 원형강관 기둥 (812.8) 812.8x9.0,AEA330,,E22,
,,,,,○,,(812.8) 812.8x12.0,CL124-철골구조 원형강관 기둥 (812.8) 812.8x12.0,AEA330,,E22,
,,,,,○,,(812.8) 812.8x14.0,CL124-철골구조 원형강관 기둥 (812.8) 812.8x14.0,AEA330,,E22,
,,,,,○,,(812.8) 812.8x16.0,CL124-철골구조 원형강관 기둥 (812.8) 812.8x16.0,AEA330,,E22,
,,,,,○,,(914.4) 914.4x12.0,CL124-철골구조 원형강관 기둥 (914.4) 914.4x12.0,AEA330,,E22,
,,,,,○,,(914.4) 914.4x14.0,CL124-철골구조 원형강관 기둥 (914.4) 914.4x14.0,AEA330,,E22,
,,,,,○,,(914.4) 914.4x16.0,CL124-철골구조 원형강관 기둥 (914.4) 914.4x16.0,AEA330,,E22,
,,,,,○,,(1016.0) 1016.0x12.0,CL124-철골구조 원형강관 기둥 (1016.0) 1016.0x12.0,AEA330,,E22,
,,,,,○,,(1016.0) 1016.0x14.0,CL124-철골구조 원형강관 기둥 (1016.0) 1016.0x14.0,AEA330,,E22,
,,,,,○,,(1016.0) 1016.0x16.0,CL124-철골구조 원형강관 기둥 (1016.0) 1016.0x16.0,AEA330,,E22,
,,125.0-각형강관 기둥 (ㅁ형강),CL125,CL125-철골구조 각형강관 기둥,○,,,CL125-철골구조 각형강관 기둥 ,AEA330,,E22,
,,,,,○,,(ㅁ-20x20) ㅁ-20x20x1.2,CL125-철골구조 각형강관 기둥 (ㅁ-20x20) ㅁ-20x20x1.2,AEA330,,E22,
,,,,,○,,(ㅁ-20x20) ㅁ-20x20x1.6,CL125-철골구조 각형강관 기둥 (ㅁ-20x20) ㅁ-20x20x1.6,AEA330,,E22,
,,,,,○,,(ㅁ-25x25) ㅁ-25x25x1.2,CL125-철골구조 각형강관 기둥 (ㅁ-25x25) ㅁ-25x25x1.2,AEA330,,E22,
,,,,,○,,(ㅁ-25x25) ㅁ-25x25x1.6,CL125-철골구조 각형강관 기둥 (ㅁ-25x25) ㅁ-25x25x1.6,AEA330,,E22,
,,,,,○,,(ㅁ-30x20) ㅁ-30x20x1.2,CL125-철골구조 각형강관 기둥 (ㅁ-30x20) ㅁ-30x20x1.2,AEA330,,E22,
,,,,,○,,(ㅁ-30x20) ㅁ-30x20x1.6,CL125-철골구조 각형강관 기둥 (ㅁ-30x20) ㅁ-30x20x1.6,AEA330,,E22,
,,,,,○,,(ㅁ-30x30) ㅁ-30x30x1.2,CL125-철골구조 각형강관 기둥 (ㅁ-30x30) ㅁ-30x30x1.2,AEA330,,E22,
,,,,,○,,(ㅁ-30x30) ㅁ-30x30x1.6,CL125-철골구조 각형강관 기둥 (ㅁ-30x30) ㅁ-30x30x1.6,AEA330,,E22,
,,,,,○,,(ㅁ-40x20) ㅁ-40x20x1.2,CL125-철골구조 각형강관 기둥 (ㅁ-40x20) ㅁ-40x20x1.2,AEA330,,E22,
,,,,,○,,(ㅁ-40x20) ㅁ-40x20x1.6,CL125-철골구조 각형강관 기둥 (ㅁ-40x20) ㅁ-40x20x1.6,AEA330,,E22,
,,,,,○,,(ㅁ-40x40) ㅁ-40x40x1.6,CL125-철골구조 각형강관 기둥 (ㅁ-40x40) ㅁ-40x40x1.6,AEA330,,E22,
,,,,,○,,(ㅁ-40x40) ㅁ-40x40x2.3,CL125-철골구조 각형강관 기둥 (ㅁ-40x40) ㅁ-40x40x2.3,AEA330,,E22,
,,,,,○,,(ㅁ-50x20) ㅁ-50x20x1.6,CL125-철골구조 각형강관 기둥 (ㅁ-50x20) ㅁ-50x20x1.6,AEA330,,E22,
,,,,,○,,(ㅁ-50x20) ㅁ-50x20x2.3,CL125-철골구조 각형강관 기둥 (ㅁ-50x20) ㅁ-50x20x2.3,AEA330,,E22,
,,,,,○,,(ㅁ-50x50) ㅁ-50x50x1.6,CL125-철골구조 각형강관 기둥 (ㅁ-50x50) ㅁ-50x50x1.6,AEA330,,E22,
,,,,,○,,(ㅁ-50x50) ㅁ-50x50x2.3,CL125-철골구조 각형강관 기둥 (ㅁ-50x50) ㅁ-50x50x2.3,AEA330,,E22,
,,,,,○,,(ㅁ-50x50) ㅁ-50x50x3.2,CL125-철골구조 각형강관 기둥 (ㅁ-50x50) ㅁ-50x50x3.2,AEA330,,E22,
,,,,,○,,(ㅁ-60x30) ㅁ-60x30x1.2,CL125-철골구조 각형강관 기둥 (ㅁ-60x30) ㅁ-60x30x1.2,AEA330,,E22,
,,,,,○,,(ㅁ-60x30) ㅁ-60x30x1.6,CL125-철골구조 각형강관 기둥 (ㅁ-60x30) ㅁ-60x30x1.6,AEA330,,E22,
,,,,,○,,(ㅁ-60x30) ㅁ-60x30x3.2,CL125-철골구조 각형강관 기둥 (ㅁ-60x30) ㅁ-60x30x3.2,AEA330,,E22,
,,,,,○,,(ㅁ-60x60) ㅁ-60x60x1.6,CL125-철골구조 각형강관 기둥 (ㅁ-60x60) ㅁ-60x60x1.6,AEA330,,E22,
,,,,,○,,(ㅁ-60x60) ㅁ-60x60x2.3,CL125-철골구조 각형강관 기둥 (ㅁ-60x60) ㅁ-60x60x2.3,AEA330,,E22,
,,,,,○,,(ㅁ-60x60) ㅁ-60x60x3.2,CL125-철골구조 각형강관 기둥 (ㅁ-60x60) ㅁ-60x60x3.2,AEA330,,E22,
,,,,,○,,(ㅁ-75x20) ㅁ-75x20x1.6,CL125-철골구조 각형강관 기둥 (ㅁ-75x20) ㅁ-75x20x1.6,AEA330,,E22,
,,,,,○,,(ㅁ-75x20) ㅁ-75x20x2.3,CL125-철골구조 각형강관 기둥 (ㅁ-75x20) ㅁ-75x20x2.3,AEA330,,E22,
,,,,,○,,(ㅁ-75x20) ㅁ-75x20x3.2,CL125-철골구조 각형강관 기둥 (ㅁ-75x20) ㅁ-75x20x3.2,AEA330,,E22,
,,,,,○,,(ㅁ-75x75) ㅁ-75x75x1.6,CL125-철골구조 각형강관 기둥 (ㅁ-75x75) ㅁ-75x75x1.6,AEA330,,E22,
,,,,,○,,(ㅁ-75x75) ㅁ-75x75x2.3,CL125-철골구조 각형강관 기둥 (ㅁ-75x75) ㅁ-75x75x2.3,AEA330,,E22,
,,,,,○,,(ㅁ-75x75) ㅁ-75x75x3.2,CL125-철골구조 각형강관 기둥 (ㅁ-75x75) ㅁ-75x75x3.2,AEA330,,E22,
,,,,,○,,(ㅁ-75x75) ㅁ-75x75x3.6,CL125-철골구조 각형강관 기둥 (ㅁ-75x75) ㅁ-75x75x3.6,AEA330,,E22,
,,,,,○,,(ㅁ-75x75) ㅁ-75x75x4.5,CL125-철골구조 각형강관 기둥 (ㅁ-75x75) ㅁ-75x75x4.5,AEA330,,E22,
,,,,,○,,(ㅁ-80x40) ㅁ-80x40x1.6,CL125-철골구조 각형강관 기둥 (ㅁ-80x40) ㅁ-80x40x1.6,AEA330,,E22,
,,,,,○,,(ㅁ-80x40) ㅁ-80x40x2.3,CL125-철골구조 각형강관 기둥 (ㅁ-80x40) ㅁ-80x40x2.3,AEA330,,E22,
,,,,,○,,(ㅁ-80x40) ㅁ-80x40x3.2,CL125-철골구조 각형강관 기둥 (ㅁ-80x40) ㅁ-80x40x3.2,AEA330,,E22,
,,,,,○,,(ㅁ-80x80) ㅁ-80x80x2.3,CL125-철골구조 각형강관 기둥 (ㅁ-80x80) ㅁ-80x80x2.3,AEA330,,E22,
,,,,,○,,(ㅁ-80x80) ㅁ-80x80x3.2,CL125-철골구조 각형강관 기둥 (ㅁ-80x80) ㅁ-80x80x3.2,AEA330,,E22,
,,,,,○,,(ㅁ-80x80) ㅁ-80x80x4.5,CL125-철골구조 각형강관 기둥 (ㅁ-80x80) ㅁ-80x80x4.5,AEA330,,E22,
,,,,,○,,(ㅁ-90x45) ㅁ-90x45x2.3,CL125-철골구조 각형강관 기둥 (ㅁ-90x45) ㅁ-90x45x2.3,AEA330,,E22,
,,,,,○,,(ㅁ-90x45) ㅁ-90x45x3.2,CL125-철골구조 각형강관 기둥 (ㅁ-90x45) ㅁ-90x45x3.2,AEA330,,E22,
,,,,,○,,(ㅁ-90x90) ㅁ-90x90x2.3,CL125-철골구조 각형강관 기둥 (ㅁ-90x90) ㅁ-90x90x2.3,AEA330,,E22,
,,,,,○,,(ㅁ-90x90) ㅁ-90x90x3.2,CL125-철골구조 각형강관 기둥 (ㅁ-90x90) ㅁ-90x90x3.2,AEA330,,E22,
,,,,,○,,(ㅁ-100x20) ㅁ-100x20x1.6,CL125-철골구조 각형강관 기둥 (ㅁ-100x20) ㅁ-100x20x1.6,AEA330,,E22,
,,,,,○,,(ㅁ-100x20) ㅁ-100x20x2.3,CL125-철골구조 각형강관 기둥 (ㅁ-100x20) ㅁ-100x20x2.3,AEA330,,E22,
,,,,,○,,(ㅁ-100x40) ㅁ-100x40x1.6,CL125-철골구조 각형강관 기둥 (ㅁ-100x40) ㅁ-100x40x1.6,AEA330,,E22,
,,,,,○,,(ㅁ-100x40) ㅁ-100x40x2.3,CL125-철골구조 각형강관 기둥 (ㅁ-100x40) ㅁ-100x40x2.3,AEA330,,E22,
,,,,,○,,(ㅁ-100x40) ㅁ-100x40x4.2,CL125-철골구조 각형강관 기둥 (ㅁ-100x40) ㅁ-100x40x4.2,AEA330,,E22,
,,,,,○,,(ㅁ-100x50) ㅁ-100x50x1.6,CL125-철골구조 각형강관 기둥 (ㅁ-100x50) ㅁ-100x50x1.6,AEA330,,E22,
,,,,,○,,(ㅁ-100x50) ㅁ-100x50x2.3,CL125-철골구조 각형강관 기둥 (ㅁ-100x50) ㅁ-100x50x2.3,AEA330,,E22,
,,,,,○,,(ㅁ-100x50) ㅁ-100x50x3.2,CL125-철골구조 각형강관 기둥 (ㅁ-100x50) ㅁ-100x50x3.2,AEA330,,E22,
,,,,,○,,(ㅁ-100x50) ㅁ-100x50x4.5,CL125-철골구조 각형강관 기둥 (ㅁ-100x50) ㅁ-100x50x4.5,AEA330,,E22,
,,,,,○,,(ㅁ-100x100) ㅁ-100x100x2.3,CL125-철골구조 각형강관 기둥 (ㅁ-100x100) ㅁ-100x100x2.3,AEA330,,E22,
,,,,,○,,(ㅁ-100x100) ㅁ-100x100x3.2,CL125-철골구조 각형강관 기둥 (ㅁ-100x100) ㅁ-100x100x3.2,AEA330,,E22,
,,,,,○,,(ㅁ-100x100) ㅁ-100x100x4.0,CL125-철골구조 각형강관 기둥 (ㅁ-100x100) ㅁ-100x100x4.0,AEA330,,E22,
,,,,,○,,(ㅁ-100x100) ㅁ-100x100x4.5,CL125-철골구조 각형강관 기둥 (ㅁ-100x100) ㅁ-100x100x4.5,AEA330,,E22,
,,,,,○,,(ㅁ-100x100) ㅁ-100x100x6.0,CL125-철골구조 각형강관 기둥 (ㅁ-100x100) ㅁ-100x100x6.0,AEA330,,E22,
,,,,,○,,(ㅁ-100x100) ㅁ-100x100x9.0,CL125-철골구조 각형강관 기둥 (ㅁ-100x100) ㅁ-100x100x9.0,AEA330,,E22,
,,,,,○,,(ㅁ-100x100) ㅁ-100x100x12,CL125-철골구조 각형강관 기둥 (ㅁ-100x100) ㅁ-100x100x12,AEA330,,E22,
,,,,,○,,(ㅁ-125x40) ㅁ-125x40x1.6,CL125-철골구조 각형강관 기둥 (ㅁ-125x40) ㅁ-125x40x1.6,AEA330,,E22,
,,,,,○,,(ㅁ-125x40) ㅁ-125x40x3.2,CL125-철골구조 각형강관 기둥 (ㅁ-125x40) ㅁ-125x40x3.2,AEA330,,E22,
,,,,,○,,(ㅁ-125x75) ㅁ-125x75x2.3,CL125-철골구조 각형강관 기둥 (ㅁ-125x75) ㅁ-125x75x2.3,AEA330,,E22,
,,,,,○,,(ㅁ-125x75) ㅁ-125x75x3.2,CL125-철골구조 각형강관 기둥 (ㅁ-125x75) ㅁ-125x75x3.2,AEA330,,E22,
,,,,,○,,(ㅁ-125x75) ㅁ-125x75x4.0,CL125-철골구조 각형강관 기둥 (ㅁ-125x75) ㅁ-125x75x4.0,AEA330,,E22,
,,,,,○,,(ㅁ-125x75) ㅁ-125x75x4.5,CL125-철골구조 각형강관 기둥 (ㅁ-125x75) ㅁ-125x75x4.5,AEA330,,E22,
,,,,,○,,(ㅁ-125x75) ㅁ-125x75x6.0,CL125-철골구조 각형강관 기둥 (ㅁ-125x75) ㅁ-125x75x6.0,AEA330,,E22,
,,,,,○,,(ㅁ-125x125) ㅁ-125x125x3.2,CL125-철골구조 각형강관 기둥 (ㅁ-125x125) ㅁ-125x125x3.2,AEA330,,E22,
,,,,,○,,(ㅁ-125x125) ㅁ-125x125x4.5,CL125-철골구조 각형강관 기둥 (ㅁ-125x125) ㅁ-125x125x4.5,AEA330,,E22,
,,,,,○,,(ㅁ-125x125) ㅁ-125x125x5.0,CL125-철골구조 각형강관 기둥 (ㅁ-125x125) ㅁ-125x125x5.0,AEA330,,E22,
,,,,,○,,(ㅁ-125x125) ㅁ-125x125x6.0,CL125-철골구조 각형강관 기둥 (ㅁ-125x125) ㅁ-125x125x6.0,AEA330,,E22,
,,,,,○,,(ㅁ-125x125) ㅁ-125x125x9.0,CL125-철골구조 각형강관 기둥 (ㅁ-125x125) ㅁ-125x125x9.0,AEA330,,E22,
,,,,,○,,(ㅁ-125x125) ㅁ-125x125x12,CL125-철골구조 각형강관 기둥 (ㅁ-125x125) ㅁ-125x125x12,AEA330,,E22,
,,,,,○,,(ㅁ-150x75) ㅁ-150x75x3.2,CL125-철골구조 각형강관 기둥 (ㅁ-150x75) ㅁ-150x75x3.2,AEA330,,E22,
,,,,,○,,(ㅁ-150x80) ㅁ-150x80x4.5,CL125-철골구조 각형강관 기둥 (ㅁ-150x80) ㅁ-150x80x4.5,AEA330,,E22,
,,,,,○,,(ㅁ-150x80) ㅁ-150x80x5.0,CL125-철골구조 각형강관 기둥 (ㅁ-150x80) ㅁ-150x80x5.0,AEA330,,E22,
,,,,,○,,(ㅁ-150x80) ㅁ-150x80x6.0,CL125-철골구조 각형강관 기둥 (ㅁ-150x80) ㅁ-150x80x6.0,AEA330,,E22,
,,,,,○,,(ㅁ-150x100) ㅁ-150x100x3.2,CL125-철골구조 각형강관 기둥 (ㅁ-150x100) ㅁ-150x100x3.2,AEA330,,E22,
,,,,,○,,(ㅁ-150x100) ㅁ-150x100x4.5,CL125-철골구조 각형강관 기둥 (ㅁ-150x100) ㅁ-150x100x4.5,AEA330,,E22,
,,,,,○,,(ㅁ-150x100) ㅁ-150x100x6.0,CL125-철골구조 각형강관 기둥 (ㅁ-150x100) ㅁ-150x100x6.0,AEA330,,E22,
,,,,,○,,(ㅁ-150x100) ㅁ-150x100x9.0,CL125-철골구조 각형강관 기둥 (ㅁ-150x100) ㅁ-150x100x9.0,AEA330,,E22,
,,,,,○,,(ㅁ-150x150) ㅁ-150x150x4.5,CL125-철골구조 각형강관 기둥 (ㅁ-150x150) ㅁ-150x150x4.5,AEA330,,E22,
,,,,,○,,(ㅁ-150x150) ㅁ-150x150x5.0,CL125-철골구조 각형강관 기둥 (ㅁ-150x150) ㅁ-150x150x5.0,AEA330,,E22,
,,,,,○,,(ㅁ-150x150) ㅁ-150x150x6.0,CL125-철골구조 각형강관 기둥 (ㅁ-150x150) ㅁ-150x150x6.0,AEA330,,E22,
,,,,,○,,(ㅁ-150x150) ㅁ-150x150x9.0,CL125-철골구조 각형강관 기둥 (ㅁ-150x150) ㅁ-150x150x9.0,AEA330,,E22,
,,,,,○,,(ㅁ-175x175) ㅁ-175x175x4.5,CL125-철골구조 각형강관 기둥 (ㅁ-175x175) ㅁ-175x175x4.5,AEA330,,E22,
,,,,,○,,(ㅁ-175x175) ㅁ-175x175x5.0,CL125-철골구조 각형강관 기둥 (ㅁ-175x175) ㅁ-175x175x5.0,AEA330,,E22,
,,,,,○,,(ㅁ-175x175) ㅁ-175x175x6.0,CL125-철골구조 각형강관 기둥 (ㅁ-175x175) ㅁ-175x175x6.0,AEA330,,E22,
,,,,,○,,(ㅁ-200x100) ㅁ-200x100x4.5,CL125-철골구조 각형강관 기둥 (ㅁ-200x100) ㅁ-200x100x4.5,AEA330,,E22,
,,,,,○,,(ㅁ-200x100) ㅁ-200x100x6.0,CL125-철골구조 각형강관 기둥 (ㅁ-200x100) ㅁ-200x100x6.0,AEA330,,E22,
,,,,,○,,(ㅁ-200x100) ㅁ-200x150x4.5,CL125-철골구조 각형강관 기둥 (ㅁ-200x100) ㅁ-200x150x4.5,AEA330,,E22,
,,,,,○,,(ㅁ-200x150) ㅁ-200x150x6.0,CL125-철골구조 각형강관 기둥 (ㅁ-200x150) ㅁ-200x150x6.0,AEA330,,E22,
,,,,,○,,(ㅁ-200x150) ㅁ-200x150x9.0,CL125-철골구조 각형강관 기둥 (ㅁ-200x150) ㅁ-200x150x9.0,AEA330,,E22,
,,,,,○,,(ㅁ-200x200) ㅁ-200x200x4.5,CL125-철골구조 각형강관 기둥 (ㅁ-200x200) ㅁ-200x200x4.5,AEA330,,E22,
,,,,,○,,(ㅁ-200x200) ㅁ-200x200x5.0,CL125-철골구조 각형강관 기둥 (ㅁ-200x200) ㅁ-200x200x5.0,AEA330,,E22,
,,,,,○,,(ㅁ-200x200) ㅁ-200x200x6.0,CL125-철골구조 각형강관 기둥 (ㅁ-200x200) ㅁ-200x200x6.0,AEA330,,E22,
,,,,,○,,(ㅁ-200x200) ㅁ-200x200x8.0,CL125-철골구조 각형강관 기둥 (ㅁ-200x200) ㅁ-200x200x8.0,AEA330,,E22,
,,,,,○,,(ㅁ-200x200) ㅁ-200x200x9.0,CL125-철골구조 각형강관 기둥 (ㅁ-200x200) ㅁ-200x200x9.0,AEA330,,E22,
,,,,,○,,(ㅁ-200x200) ㅁ-200x200x12,CL125-철골구조 각형강관 기둥 (ㅁ-200x200) ㅁ-200x200x12,AEA330,,E22,
,,,,,○,,(ㅁ-250x250) ㅁ-250x250x5.0,CL125-철골구조 각형강관 기둥 (ㅁ-250x250) ㅁ-250x250x5.0,AEA330,,E22,
,,,,,○,,(ㅁ-250x250) ㅁ-250x250x6.0,CL125-철골구조 각형강관 기둥 (ㅁ-250x250) ㅁ-250x250x6.0,AEA330,,E22,
,,,,,○,,(ㅁ-250x250) ㅁ-250x250x8.0,CL125-철골구조 각형강관 기둥 (ㅁ-250x250) ㅁ-250x250x8.0,AEA330,,E22,
,,,,,○,,(ㅁ-300x300) ㅁ-300x300x4.5,CL125-철골구조 각형강관 기둥 (ㅁ-300x300) ㅁ-300x300x4.5,AEA330,,E22,
,,,,,○,,(ㅁ-300x300) ㅁ-300x300x6.0,CL125-철골구조 각형강관 기둥 (ㅁ-300x300) ㅁ-300x300x6.0,AEA330,,E22,
