분류-대-공정,분류-중-재료,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,○,,"(특정지역시장용, 1000KG) 출입구900 side추","EE111-승객용 엘리베이터 일방개폐 (특정지역시장용, 1000KG) 출입구900 side추",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 2000KG) 출입구1300 back추","EE111-승객용 엘리베이터 일방개폐 (특정지역시장용, 2000KG) 출입구1300 back추",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 2000KG) 출입구1300 side추","EE111-승객용 엘리베이터 일방개폐 (특정지역시장용, 2000KG) 출입구1300 side추",EPA,,E66110,
,,,,"EE111-승객용 엘리베이터 일방개폐, 상판",○,,"(주택용, 320KG) 출입구700 back추","EE111-승객용 엘리베이터 일방개폐, 상판 (주택용, 320KG) 출입구700 back추",EPA,,E66110,
,,,,,○,,"(주택용, 320KG) 출입구700 side추","EE111-승객용 엘리베이터 일방개폐, 상판 (주택용, 320KG) 출입구700 side추",EPA,,E66110,
,,,,,○,,"(주택용, 630KG) 출입구800 back추","EE111-승객용 엘리베이터 일방개폐, 상판 (주택용, 630KG) 출입구800 back추",EPA,,E66110,
,,,,,○,,"(주택용, 630KG) 출입구800 side추","EE111-승객용 엘리베이터 일방개폐, 상판 (주택용, 630KG) 출입구800 side추",EPA,,E66110,
,,,,,○,,"(주택용, 630KG) 출입구900 back추","EE111-승객용 엘리베이터 일방개폐, 상판 (주택용, 630KG) 출입구900 back추",EPA,,E66110,
,,,,,○,,"(주택용, 630KG) 출입구900 side추","EE111-승객용 엘리베이터 일방개폐, 상판 (주택용, 630KG) 출입구900 side추",EPA,,E66110,
,,,,,○,,"(주택용, 1000KG) 출입구800 back추","EE111-승객용 엘리베이터 일방개폐, 상판 (주택용, 1000KG) 출입구800 back추",EPA,,E66110,
,,,,,○,,"(주택용, 1000KG) 출입구800 side추","EE111-승객용 엘리베이터 일방개폐, 상판 (주택용, 1000KG) 출입구800 side추",EPA,,E66110,
,,,,,○,,"(주택용, 1000KG) 출입구900 back추","EE111-승객용 엘리베이터 일방개폐, 상판 (주택용, 1000KG) 출입구900 back추",EPA,,E66110,
,,,,,○,,"(주택용, 1000KG) 출입구900 side추","EE111-승객용 엘리베이터 일방개폐, 상판 (주택용, 1000KG) 출입구900 side추",EPA,,E66110,
,,,,,○,,"(침대용, 1275KG) 출입구1100","EE111-승객용 엘리베이터 일방개폐, 상판 (침대용, 1275KG) 출입구1100",EPA,,E66110,
,,,,,○,,"(침대용, 1600KG) 출입구1300","EE111-승객용 엘리베이터 일방개폐, 상판 (침대용, 1600KG) 출입구1300",EPA,,E66110,
,,,,,○,,"(침대용, 2000KG) 출입구1300","EE111-승객용 엘리베이터 일방개폐, 상판 (침대용, 2000KG) 출입구1300",EPA,,E66110,
,,,,,○,,"(침대용, 2500KG) 출입구1300","EE111-승객용 엘리베이터 일방개폐, 상판 (침대용, 2500KG) 출입구1300",EPA,,E66110,
,,,,,○,,"(침대용, 2500KG) 출입구1400","EE111-승객용 엘리베이터 일방개폐, 상판 (침대용, 2500KG) 출입구1400",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 450KG) 출입구800 back추","EE111-승객용 엘리베이터 일방개폐, 상판 (특정지역시장용, 450KG) 출입구800 back추",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 450KG) 출입구800 side추","EE111-승객용 엘리베이터 일방개폐, 상판 (특정지역시장용, 450KG) 출입구800 side추",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 1000KG) 출입구900 back추","EE111-승객용 엘리베이터 일방개폐, 상판 (특정지역시장용, 1000KG) 출입구900 back추",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 1000KG) 출입구900 side추","EE111-승객용 엘리베이터 일방개폐, 상판 (특정지역시장용, 1000KG) 출입구900 side추",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 2000KG) 출입구1300 back추","EE111-승객용 엘리베이터 일방개폐, 상판 (특정지역시장용, 2000KG) 출입구1300 back추",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 2000KG) 출입구1300 side추","EE111-승객용 엘리베이터 일방개폐, 상판 (특정지역시장용, 2000KG) 출입구1300 side추",EPA,,E66110,
,,,,"EE111-승객용 엘리베이터 일방개폐, 관통형",○,,"(주택용, 320KG) 출입구700","EE111-승객용 엘리베이터 일방개폐, 관통형 (주택용, 320KG) 출입구700",EPA,,E66110,
,,,,,○,,"(주택용, 630KG) 출입구800","EE111-승객용 엘리베이터 일방개폐, 관통형 (주택용, 630KG) 출입구800",EPA,,E66110,
,,,,,○,,"(주택용, 630KG) 출입구900","EE111-승객용 엘리베이터 일방개폐, 관통형 (주택용, 630KG) 출입구900",EPA,,E66110,
,,,,,○,,"(주택용, 1000KG) 출입구800","EE111-승객용 엘리베이터 일방개폐, 관통형 (주택용, 1000KG) 출입구800",EPA,,E66110,
,,,,,○,,"(주택용, 1000KG) 출입구900","EE111-승객용 엘리베이터 일방개폐, 관통형 (주택용, 1000KG) 출입구900",EPA,,E66110,
,,,,,○,,"(침대용, 1275KG) 출입구1100","EE111-승객용 엘리베이터 일방개폐, 관통형 (침대용, 1275KG) 출입구1100",EPA,,E66110,
,,,,,○,,"(침대용, 1600KG) 출입구1300","EE111-승객용 엘리베이터 일방개폐, 관통형 (침대용, 1600KG) 출입구1300",EPA,,E66110,
,,,,,○,,"(침대용, 2000KG) 출입구1300","EE111-승객용 엘리베이터 일방개폐, 관통형 (침대용, 2000KG) 출입구1300",EPA,,E66110,
,,,,,○,,"(침대용, 2500KG) 출입구1300","EE111-승객용 엘리베이터 일방개폐, 관통형 (침대용, 2500KG) 출입구1300",EPA,,E66110,
,,,,,○,,"(침대용, 2500KG) 출입구1400","EE111-승객용 엘리베이터 일방개폐, 관통형 (침대용, 2500KG) 출입구1400",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 450KG) 출입구800","EE111-승객용 엘리베이터 일방개폐, 관통형 (특정지역시장용, 450KG) 출입구800",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 1000KG) 출입구900","EE111-승객용 엘리베이터 일방개폐, 관통형 (특정지역시장용, 1000KG) 출입구900",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 2000KG) 출입구1300","EE111-승객용 엘리베이터 일방개폐, 관통형 (특정지역시장용, 2000KG) 출입구1300",EPA,,E66110,
,,,,"EE111-승객용 엘리베이터 일방개폐, 관통형, 상판",○,,"(주택용, 320KG) 출입구700","EE111-승객용 엘리베이터 일방개폐, 관통형, 상판 (주택용, 320KG) 출입구700",EPA,,E66110,
,,,,,○,,"(주택용, 630KG) 출입구800","EE111-승객용 엘리베이터 일방개폐, 관통형, 상판 (주택용, 630KG) 출입구800",EPA,,E66110,
,,,,,○,,"(주택용, 630KG) 출입구900","EE111-승객용 엘리베이터 일방개폐, 관통형, 상판 (주택용, 630KG) 출입구900",EPA,,E66110,
,,,,,○,,"(주택용, 1000KG) 출입구800","EE111-승객용 엘리베이터 일방개폐, 관통형, 상판 (주택용, 1000KG) 출입구800",EPA,,E66110,
,,,,,○,,"(주택용, 1000KG) 출입구900","EE111-승객용 엘리베이터 일방개폐, 관통형, 상판 (주택용, 1000KG) 출입구900",EPA,,E66110,
,,,,,○,,"(침대용, 1275KG) 출입구1100","EE111-승객용 엘리베이터 일방개폐, 관통형, 상판 (침대용, 1275KG) 출입구1100",EPA,,E66110,
,,,,,○,,"(침대용, 1600KG) 출입구1300","EE111-승객용 엘리베이터 일방개폐, 관통형, 상판 (침대용, 1600KG) 출입구1300",EPA,,E66110,
,,,,,○,,"(침대용, 2000KG) 출입구1300","EE111-승객용 엘리베이터 일방개폐, 관통형, 상판 (침대용, 2000KG) 출입구1300",EPA,,E66110,
,,,,,○,,"(침대용, 2500KG) 출입구1300","EE111-승객용 엘리베이터 일방개폐, 관통형, 상판 (침대용, 2500KG) 출입구1300",EPA,,E66110,
,,,,,○,,"(침대용, 2500KG) 출입구1400","EE111-승객용 엘리베이터 일방개폐, 관통형, 상판 (침대용, 2500KG) 출입구1400",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 450KG) 출입구800","EE111-승객용 엘리베이터 일방개폐, 관통형, 상판 (특정지역시장용, 450KG) 출입구800",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 1000KG) 출입구900","EE111-승객용 엘리베이터 일방개폐, 관통형, 상판 (특정지역시장용, 1000KG) 출입구900",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 2000KG) 출입구1300","EE111-승객용 엘리베이터 일방개폐, 관통형, 상판 (특정지역시장용, 2000KG) 출입구1300",EPA,,E66110,
,,,,EE111-승객용 엘리베이터 좌우개폐,○,,(4인승) 800x1000,EE111-승객용 엘리베이터 좌우개폐 (4인승) 800x1000,EPA,,E66110,
,,,,,○,,(6인승) 1000x1200,EE111-승객용 엘리베이터 좌우개폐 (6인승) 1000x1200,EPA,,E66110,
,,,,,○,,(8인승) 1100x1250,EE111-승객용 엘리베이터 좌우개폐 (8인승) 1100x1250,EPA,,E66110,
,,,,,○,,(9인승) 1100x1400,EE111-승객용 엘리베이터 좌우개폐 (9인승) 1100x1400,EPA,,E66110,
,,,,,○,,(10인승) 1200x1350,EE111-승객용 엘리베이터 좌우개폐 (10인승) 1200x1350,EPA,,E66110,
,,,,,○,,(11인승) 1300x1400,EE111-승객용 엘리베이터 좌우개폐 (11인승) 1300x1400,EPA,,E66110,
,,,,,○,,(13인승) 1600x1350,EE111-승객용 엘리베이터 좌우개폐 (13인승) 1600x1350,EPA,,E66110,
,,,,,○,,(15인승) 1600x1400,EE111-승객용 엘리베이터 좌우개폐 (15인승) 1600x1400,EPA,,E66110,
,,,,,○,,"(다용도, 630KG) 출입구800 back추","EE111-승객용 엘리베이터 좌우개폐 (다용도, 630KG) 출입구800 back추",EPA,,E66110,
,,,,,○,,"(다용도, 630KG) 출입구800 side추","EE111-승객용 엘리베이터 좌우개폐 (다용도, 630KG) 출입구800 side추",EPA,,E66110,
,,,,,○,,"(다용도, 630KG) 출입구900 back추","EE111-승객용 엘리베이터 좌우개폐 (다용도, 630KG) 출입구900 back추",EPA,,E66110,
,,,,,○,,"(다용도, 630KG) 출입구900 side추","EE111-승객용 엘리베이터 좌우개폐 (다용도, 630KG) 출입구900 side추",EPA,,E66110,
,,,,,○,,"(다용도, 800KG) 출입구800 back추","EE111-승객용 엘리베이터 좌우개폐 (다용도, 800KG) 출입구800 back추",EPA,,E66110,
,,,,,○,,"(다용도, 800KG) 출입구800 side추","EE111-승객용 엘리베이터 좌우개폐 (다용도, 800KG) 출입구800 side추",EPA,,E66110,
,,,,,○,,"(다용도, 800KG) 출입구900 back추","EE111-승객용 엘리베이터 좌우개폐 (다용도, 800KG) 출입구900 back추",EPA,,E66110,
,,,,,○,,"(다용도, 800KG) 출입구900 side추","EE111-승객용 엘리베이터 좌우개폐 (다용도, 800KG) 출입구900 side추",EPA,,E66110,
,,,,,○,,"(다용도, 1000KG) 출입구900 back추","EE111-승객용 엘리베이터 좌우개폐 (다용도, 1000KG) 출입구900 back추",EPA,,E66110,
,,,,,○,,"(다용도, 1000KG) 출입구900 side추","EE111-승객용 엘리베이터 좌우개폐 (다용도, 1000KG) 출입구900 side추",EPA,,E66110,
,,,,,○,,"(다용도, 1000KG) 출입구1100 back추","EE111-승객용 엘리베이터 좌우개폐 (다용도, 1000KG) 출입구1100 back추",EPA,,E66110,
,,,,,○,,"(다용도, 1000KG) 출입구1100 side추","EE111-승객용 엘리베이터 좌우개폐 (다용도, 1000KG) 출입구1100 side추",EPA,,E66110,
,,,,,○,,"(다용도, 1275KG) 출입구1100 back추","EE111-승객용 엘리베이터 좌우개폐 (다용도, 1275KG) 출입구1100 back추",EPA,,E66110,
,,,,,○,,"(다용도, 1275KG) 출입구1100 side추","EE111-승객용 엘리베이터 좌우개폐 (다용도, 1275KG) 출입구1100 side추",EPA,,E66110,
,,,,,○,,"(다중이용, 1275KG) 출입구1100 back추","EE111-승객용 엘리베이터 좌우개폐 (다중이용, 1275KG) 출입구1100 back추",EPA,,E66110,
,,,,,○,,"(다중이용, 1275KG) 출입구1100 side추","EE111-승객용 엘리베이터 좌우개폐 (다중이용, 1275KG) 출입구1100 side추",EPA,,E66110,
,,,,,○,,"(다중이용, 1600KG) 출입구1100 back추","EE111-승객용 엘리베이터 좌우개폐 (다중이용, 1600KG) 출입구1100 back추",EPA,,E66110,
,,,,,○,,"(다중이용, 1600KG) 출입구1100 side추","EE111-승객용 엘리베이터 좌우개폐 (다중이용, 1600KG) 출입구1100 side추",EPA,,E66110,
,,,,,○,,"(다중이용, 1800KG) 출입구1200 back추","EE111-승객용 엘리베이터 좌우개폐 (다중이용, 1800KG) 출입구1200 back추",EPA,,E66110,
,,,,,○,,"(다중이용, 1800KG) 출입구1200 side추","EE111-승객용 엘리베이터 좌우개폐 (다중이용, 1800KG) 출입구1200 side추",EPA,,E66110,
,,,,,○,,"(다중이용, 2000KG) 출입구1200 back추","EE111-승객용 엘리베이터 좌우개폐 (다중이용, 2000KG) 출입구1200 back추",EPA,,E66110,
,,,,,○,,"(다중이용, 2000KG) 출입구1200 side추","EE111-승객용 엘리베이터 좌우개폐 (다중이용, 2000KG) 출입구1200 side추",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 1000KG, 카폭1100) 출입구900 back추","EE111-승객용 엘리베이터 좌우개폐 (특정지역시장용, 1000KG, 카폭1100) 출입구900 back추",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 1000KG, 카폭1100) 출입구900 side추","EE111-승객용 엘리베이터 좌우개폐 (특정지역시장용, 1000KG, 카폭1100) 출입구900 side추",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 1000KG, 카폭1750) 출입구900 back추","EE111-승객용 엘리베이터 좌우개폐 (특정지역시장용, 1000KG, 카폭1750) 출입구900 back추",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 1000KG, 카폭1750) 출입구900 side추","EE111-승객용 엘리베이터 좌우개폐 (특정지역시장용, 1000KG, 카폭1750) 출입구900 side추",EPA,,E66110,
,,,,"EE111-승객용 엘리베이터 좌우개폐, 상판",○,,"(다용도, 630KG) 출입구800 back추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다용도, 630KG) 출입구800 back추",EPA,,E66110,
,,,,,○,,"(다용도, 630KG) 출입구800 side추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다용도, 630KG) 출입구800 side추",EPA,,E66110,
,,,,,○,,"(다용도, 630KG) 출입구900 back추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다용도, 630KG) 출입구900 back추",EPA,,E66110,
,,,,,○,,"(다용도, 630KG) 출입구900 side추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다용도, 630KG) 출입구900 side추",EPA,,E66110,
,,,,,○,,"(다용도, 800KG) 출입구800 back추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다용도, 800KG) 출입구800 back추",EPA,,E66110,
,,,,,○,,"(다용도, 800KG) 출입구800 side추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다용도, 800KG) 출입구800 side추",EPA,,E66110,
,,,,,○,,"(다용도, 800KG) 출입구900 back추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다용도, 800KG) 출입구900 back추",EPA,,E66110,
,,,,,○,,"(다용도, 800KG) 출입구900 side추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다용도, 800KG) 출입구900 side추",EPA,,E66110,
,,,,,○,,"(다용도, 1000KG) 출입구900 back추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다용도, 1000KG) 출입구900 back추",EPA,,E66110,
,,,,,○,,"(다용도, 1000KG) 출입구900 side추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다용도, 1000KG) 출입구900 side추",EPA,,E66110,
,,,,,○,,"(다용도, 1000KG) 출입구1100 back추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다용도, 1000KG) 출입구1100 back추",EPA,,E66110,
,,,,,○,,"(다용도, 1000KG) 출입구1100 side추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다용도, 1000KG) 출입구1100 side추",EPA,,E66110,
,,,,,○,,"(다용도, 1275KG) 출입구1100 back추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다용도, 1275KG) 출입구1100 back추",EPA,,E66110,
,,,,,○,,"(다용도, 1275KG) 출입구1100 side추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다용도, 1275KG) 출입구1100 side추",EPA,,E66110,
,,,,,○,,"(다중이용, 1275KG) 출입구1100 back추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다중이용, 1275KG) 출입구1100 back추",EPA,,E66110,
,,,,,○,,"(다중이용, 1275KG) 출입구1100 side추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다중이용, 1275KG) 출입구1100 side추",EPA,,E66110,
,,,,,○,,"(다중이용, 1600KG) 출입구1100 back추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다중이용, 1600KG) 출입구1100 back추",EPA,,E66110,
,,,,,○,,"(다중이용, 1600KG) 출입구1100 side추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다중이용, 1600KG) 출입구1100 side추",EPA,,E66110,
,,,,,○,,"(다중이용, 1800KG) 출입구1200 back추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다중이용, 1800KG) 출입구1200 back추",EPA,,E66110,
,,,,,○,,"(다중이용, 1800KG) 출입구1200 side추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다중이용, 1800KG) 출입구1200 side추",EPA,,E66110,
,,,,,○,,"(다중이용, 2000KG) 출입구1200 back추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다중이용, 2000KG) 출입구1200 back추",EPA,,E66110,
,,,,,○,,"(다중이용, 2000KG) 출입구1200 side추","EE111-승객용 엘리베이터 좌우개폐, 상판 (다중이용, 2000KG) 출입구1200 side추",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 1000KG, 카폭1100) 출입구900 back추","EE111-승객용 엘리베이터 좌우개폐, 상판 (특정지역시장용, 1000KG, 카폭1100) 출입구900 back추",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 1000KG, 카폭1100) 출입구900 side추","EE111-승객용 엘리베이터 좌우개폐, 상판 (특정지역시장용, 1000KG, 카폭1100) 출입구900 side추",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 1000KG, 카폭1750) 출입구900 back추","EE111-승객용 엘리베이터 좌우개폐, 상판 (특정지역시장용, 1000KG, 카폭1750) 출입구900 back추",EPA,,E66110,
,,,,,○,,"(특정지역시장용, 1000KG, 카폭1750) 출입구900 side추","EE111-승객용 엘리베이터 좌우개폐, 상판 (특정지역시장용, 1000KG, 카폭1750) 출입구900 side추",EPA,,E66110,
,,,,"EE111-승객용 엘리베이터 좌우개폐, 관통형",○,,"(다용도, 630KG) 출입구800","EE111-승객용 엘리베이터 좌우개폐, 관통형 (다용도, 630KG) 출입구800",EPA,,E66110,
,,,,,○,,"(다용도, 630KG) 출입구900","EE111-승객용 엘리베이터 좌우개폐, 관통형 (다용도, 630KG) 출입구900",EPA,,E66110,
,,,,,○,,"(다용도, 800KG) 출입구800","EE111-승객용 엘리베이터 좌우개폐, 관통형 (다용도, 800KG) 출입구800",EPA,,E66110,
,,,,,○,,"(다용도, 800KG) 출입구900","EE111-승객용 엘리베이터 좌우개폐, 관통형 (다용도, 800KG) 출입구900",EPA,,E66110,
,,,,,○,,"(다용도, 1000KG) 출입구900","EE111-승객용 엘리베이터 좌우개폐, 관통형 (다용도, 1000KG) 출입구900",EPA,,E66110,
,,,,,○,,"(다용도, 1000KG) 출입구1100","EE111-승객용 엘리베이터 좌우개폐, 관통형 (다용도, 1000KG) 출입구1100",EPA,,E66110,
,,,,,○,,"(다용도, 1275KG) 출입구1100","EE111-승객용 엘리베이터 좌우개폐, 관통형 (다용도, 1275KG) 출입구1100",EPA,,E66110,
,,,,"EE111-승객용 엘리베이터 좌우개폐, 관통형, 상판",○,,"(다용도, 630KG) 출입구800","EE111-승객용 엘리베이터 좌우개폐, 관통형, 상판 (다용도, 630KG) 출입구800",EPA,,E66110,
,,,,,○,,"(다용도, 630KG) 출입구900","EE111-승객용 엘리베이터 좌우개폐, 관통형, 상판 (다용도, 630KG) 출입구900",EPA,,E66110,
,,,,,○,,"(다용도, 800KG) 출입구800","EE111-승객용 엘리베이터 좌우개폐, 관통형, 상판 (다용도, 800KG) 출입구800",EPA,,E66110,
,,,,,○,,"(다용도, 800KG) 출입구900","EE111-승객용 엘리베이터 좌우개폐, 관통형, 상판 (다용도, 800KG) 출입구900",EPA,,E66110,
,,,,,○,,"(다용도, 1000KG) 출입구900","EE111-승객용 엘리베이터 좌우개폐, 관통형, 상판 (다용도, 1000KG) 출입구900",EPA,,E66110,
,,,,,○,,"(다용도, 1000KG) 출입구1100","EE111-승객용 엘리베이터 좌우개폐, 관통형, 상판 (다용도, 1000KG) 출입구1100",EPA,,E66110,
,,,,,○,,"(다용도, 1275KG) 출입구1100","EE111-승객용 엘리베이터 좌우개폐, 관통형, 상판 (다용도, 1275KG) 출입구1100",EPA,,E66110,
,120.0-화물용 엘리베이터,,,,,,,,,,E66120,
,,121.0-화물용 엘리베이터(A계열 문1),,"EE121-화물용 엘리베이터 A계열 일방개폐, 2매문",○,,"(수평, 630KG) 1100x2100","EE121-화물용 엘리베이터 A계열 일방개폐, 2매문 (수평, 630KG) 1100x2100",EPB,,E66120,
,,,,,○,,"(수평, 1000KG) 1300x2100","EE121-화물용 엘리베이터 A계열 일방개폐, 2매문 (수평, 1000KG) 1300x2100",EPB,,E66120,
,,,,,○,,"(수평, 1600KG) 1400x2100","EE121-화물용 엘리베이터 A계열 일방개폐, 2매문 (수평, 1600KG) 1400x2100",EPB,,E66120,
,,,,,○,,"(수평, 2000KG) 1500x2100","EE121-화물용 엘리베이터 A계열 일방개폐, 2매문 (수평, 2000KG) 1500x2100",EPB,,E66120,
,,,,,○,,"(수평, 2500KG) 1800x2100","EE121-화물용 엘리베이터 A계열 일방개폐, 2매문 (수평, 2500KG) 1800x2100",EPB,,E66120,
,,,,,○,,"(수평, 3500KG) 2100x2100","EE121-화물용 엘리베이터 A계열 일방개폐, 2매문 (수평, 3500KG) 2100x2100",EPB,,E66120,
,,,,,○,,"(수평, 5000KG) 2500x2100","EE121-화물용 엘리베이터 A계열 일방개폐, 2매문 (수평, 5000KG) 2500x2100",EPB,,E66120,
,,,,"EE121-화물용 엘리베이터 A계열 좌우개폐, 4매문",○,,"(수평, 630KG) 1100x2100","EE121-화물용 엘리베이터 A계열 좌우개폐, 4매문 (수평, 630KG) 1100x2100",EPB,,E66120,
,,,,,○,,"(수평, 1000KG) 1300x2100","EE121-화물용 엘리베이터 A계열 좌우개폐, 4매문 (수평, 1000KG) 1300x2100",EPB,,E66120,
,,,,,○,,"(수평, 1600KG) 1400x2100","EE121-화물용 엘리베이터 A계열 좌우개폐, 4매문 (수평, 1600KG) 1400x2100",EPB,,E66120,
,,,,,○,,"(수평, 2000KG) 1500x2100","EE121-화물용 엘리베이터 A계열 좌우개폐, 4매문 (수평, 2000KG) 1500x2100",EPB,,E66120,
,,,,,○,,"(수평, 2500KG) 1800x2100","EE121-화물용 엘리베이터 A계열 좌우개폐, 4매문 (수평, 2500KG) 1800x2100",EPB,,E66120,
,,,,,○,,"(수평, 3500KG) 2100x2100","EE121-화물용 엘리베이터 A계열 좌우개폐, 4매문 (수평, 3500KG) 2100x2100",EPB,,E66120,
,,,,,○,,"(수평, 5000KG) 2500x2100","EE121-화물용 엘리베이터 A계열 좌우개폐, 4매문 (수평, 5000KG) 2500x2100",EPB,,E66120,
,,,,"EE121-화물용 엘리베이터 A계열 상승개폐, 2매문",○,,"(수직, 1600KG) 1400x2100","EE121-화물용 엘리베이터 A계열 상승개폐, 2매문 (수직, 1600KG) 1400x2100",EPB,,E66120,
,,,,,○,,"(수직, 2000KG) 1500x2100","EE121-화물용 엘리베이터 A계열 상승개폐, 2매문 (수직, 2000KG) 1500x2100",EPB,,E66120,
